070010	嘉实主题混合	混合型	8	21.11(1802/3407) -27.23(2108/2975) 0.00(1841/2766) -16.70(981/1334) 56.09(216/749) 11.98(473/611) -5.37(507/529) 2.32(304/459) 
070011	嘉实策略混合	混合型	8	42.24(918/3407) -32.07(2329/2975) 11.99(719/2766) -25.57(1208/1334) 59.00(189/749) 14.87(431/611) 13.05(276/529) 10.69(83/459) 
070012	嘉实海外中国股票混合	QDII	8	18.61(120/276) -14.65(159/241) 34.44(19/212) 5.22(69/126) -4.10(63/111) 0.00(62/101) 7.33(33/72) 19.46(5/51) 
070013	嘉实研究精选混合A	混合型	8	37.34(1152/3407) -39.86(2451/2975) 27.85(196/2766) -11.14(823/1334) 43.83(353/749) 32.85(159/611) 27.67(93/529) 16.08(23/459) 
070015	嘉实多元债券A	债券型	8	9.28(276/2110) -1.48(1027/1542) 3.90(151/1334) 0.47(369/650) 13.76(155/572) 14.80(281/494) 0.90(152/336) 2.51(210/230) 
070016	嘉实多元债券B	债券型	8	8.95(290/2110) -1.67(1032/1542) 3.54(197/1334) 0.16(412/650) 13.33(167/572) 14.46(285/494) 0.54(172/336) 2.17(215/230) 
070017	嘉实量化阿尔法混合	混合型	8	43.50(861/3407) -28.70(2191/2975) -2.34(1917/2766) -3.13(611/1334) 59.57(181/749) 21.97(310/611) 5.30(408/529) 1.10(336/459) 
070018	嘉实回报混合	混合型	8	54.33(427/3407) -22.84(1764/2975) 35.83(78/2766) -9.75(781/1334) 30.52(496/749) 13.94(448/611) 4.30(419/529) -1.38(389/459) 
070019	嘉实价值优势混合	混合型	8	39.84(1039/3407) -11.86(1016/2975) 23.74(297/2766) -12.49(859/1334) 32.87(465/749) 11.79(477/611) 24.35(118/529) 3.57(257/459) 
070020	嘉实稳固收益债券C	债券型	8	10.59(208/2110) 1.31(923/1542) 7.39(29/1334) -1.39(519/650) 16.19(104/572) 12.30(333/494) 0.16(190/336) 3.88(196/230) 
070021	嘉实主题新动力混合	混合型	8	62.01(232/3407) -17.40(1314/2975) 4.26(1532/2766) -16.33(972/1334) 64.68(137/749) 7.21(538/611) 22.36(136/529) 4.41(231/459) 
070022	嘉实领先成长混合	混合型	8	30.38(1442/3407) -30.84(2285/2975) 19.32(402/2766) -14.40(919/1334) 69.03(107/749) 26.47(254/611) 26.44(100/529) 5.89(183/459) 
070023	嘉实深证基本面120联接A	联接基金	8	46.45(99/730) -25.04(283/571) 33.16(32/489) -5.69(114/433) 19.98(114/266) 49.72(87/233) -5.36(98/187) 0.96(106/140) 
070025	嘉实信用债券A	债券型	8	6.62(426/2110) 6.50(414/1542) 0.21(835/1334) 1.48(230/650) 12.16(218/572) 15.36(264/494) -2.62(286/336) 5.20(177/230) 
070026	嘉实信用债券C	债券型	8	6.26(454/2110) 6.08(503/1542) -0.23(882/1334) 1.00(299/650) 11.87(231/572) 15.04(276/494) -3.03(294/336) 4.81(184/230) 
070027	嘉实周期优选混合	混合型	8	51.83(499/3407) -36.03(2415/2975) 16.27(511/2766) -10.45(803/1334) 26.29(536/749) 49.32(45/611) 14.73(243/529) 8.21(125/459) 
070028	嘉实安心货币A	货币型	8	2.04(618/660) 2.98(614/645) 3.38(492/660) 2.09(373/535) 2.72(283/301) 3.90(148/161) 3.12(102/150) 2.68(76/92) 
070029	嘉实安心货币B	货币型	8	2.29(538/660) 3.22(557/645) 3.63(415/660) 2.34(340/535) 2.97(275/301) 4.15(139/161) 3.37(96/150) 2.93(74/92) 
070030	嘉实中创400ETF联接A	联接基金	7	30.54(447/730) -33.94(511/571) -12.00(460/489) -20.54(377/433) 56.42(10/266) 20.40(196/233) 38.86(7/187) 
070031	嘉实全球房地产(QDII)	QDII	7	29.65(47/276) -4.54(92/241) 1.50(149/212) 8.35(43/126) 3.97(34/111) 18.29(5/101) -2.06(48/72) 
070032	嘉实优化红利混合	混合型	7	48.45(631/3407) -20.73(1572/2975) 55.03(16/2766) -13.58(897/1334) 78.84(61/749) 21.29(327/611) -1.18(481/529) 
070035	嘉实理财宝7天债券A	理财型	7	2.61(41/45) 3.59(51/51) 3.42(40/62) 1.26(40/48) 5.87(2/49) 5.71(7/67) 3.40(42/57) 
070036	嘉实理财宝7天债券B	理财型	7	2.90(17/45) 3.89(41/51) 3.72(36/62) 1.55(38/48) 6.17(1/49) 6.02(4/67) 3.70(39/57) 
070037	嘉实纯债债券A	债券型	7	3.84(1032/2110) 6.67(380/1542) 2.31(439/1334) 1.94(173/650) 8.35(416/572) 7.03(462/494) -0.60(222/336) 
070038	嘉实纯债债券C	债券型	7	3.33(1272/2110) 6.31(456/1542) 2.14(478/1334) 1.66(207/650) 8.97(392/572) 6.54(468/494) -0.70(230/336) 
070039	嘉实中证500ETF联接C	联接基金	1	25.31(572/730) 
070088	嘉实货币B	货币型	7	2.81(87/660) 3.89(128/645) 3.91(222/660) 2.81(82/535) 4.31(10/301) 5.23(10/161) 4.37(11/150) 
070099	嘉实优质企业混合	混合型	8	48.77(618/3407) -23.92(1875/2975) 17.73(456/2766) -16.14(966/1334) 77.04(64/749) 2.23(577/611) 15.41(232/529) 12.19(51/459) 
080001	长盛成长价值混合	混合型	8	33.29(1322/3407) -19.71(1497/2975) 15.75(525/2766) -8.20(732/1334) 51.33(265/749) 32.43(163/611) 14.88(237/529) 1.01(339/459) 
080002	长盛创新先锋混合	混合型	8	39.90(1034/3407) -23.00(1781/2975) 16.46(505/2766) -23.06(1157/1334) 50.81(271/749) 31.45(172/611) 21.79(146/529) 3.03(280/459) 
080003	长盛积极配置债券	债券型	8	10.01(228/2110) -1.11(1012/1542) 4.82(91/1334) 0.39(379/650) 5.21(501/572) 30.49(80/494) -1.41(259/336) -0.52(227/230) 
080005	长盛量化红利混合	混合型	8	31.61(1389/3407) -10.27(961/2975) 14.14(592/2766) -10.15(792/1334) 65.67(130/749) 43.41(72/611) 7.44(379/529) 2.29(305/459) 
080006	长盛环球行业混合(QDII)	QDII	8	18.78(119/276) -17.71(175/241) 27.47(45/212) -1.28(99/126) 0.18(47/111) 5.20(45/101) 17.93(19/72) 9.17(32/51) 
080007	长盛同鑫行业配置混合	混合型	8	23.75(1692/3407) -22.62(1747/2975) 19.21(409/2766) -37.94(1319/1334) 7.01(714/749) 29.72(197/611) 1.18(461/529) 2.89(284/459) 
080008	长盛战略新兴产业混合A	混合型	8	14.35(2152/3407) -20.88(1589/2975) 12.26(698/2766) 2.65(308/1334) 44.27(343/749) 23.62(288/611) 7.83(369/529) -0.80(381/459) 
080011	长盛货币A	货币型	8	2.40(478/660) 3.51(395/645) 3.73(344/660) 2.68(157/535) 4.19(16/301) 5.08(24/161) 3.61(86/150) 3.99(52/92) 
080012	长盛电子信息产业混合	混合型	7	49.72(583/3407) -33.09(2364/2975) -0.18(1852/2766) -24.88(1186/1334) 88.27(34/749) 36.00(112/611) 74.35(2/529) 
080015	长盛中小盘精选混合	混合型	7	21.66(1785/3407) -21.38(1632/2975) -6.58(2000/2766) -26.99(1232/1334) -6.15(740/749) 21.27(330/611) -0.69(476/529) 
090001	大成价值增长混合	混合型	8	22.94(1734/3407) -21.12(1609/2975) 3.53(1598/2766) 2.29(347/1334) 49.07(291/749) 31.42(174/611) 1.16(462/529) 1.13(335/459) 
090002	大成债券A/B	债券型	8	4.89(642/2110) 10.06(41/1542) 1.83(567/1334) 0.61(348/650) 11.44(256/572) 31.97(67/494) 0.90(153/336) 4.87(183/230) 
090003	大成蓝筹稳健混合	混合型	8	32.29(1362/3407) -22.60(1745/2975) 24.49(274/2766) -10.67(808/1334) 13.18(655/749) 19.43(349/611) -5.01(506/529) 6.65(169/459) 
090004	大成精选增值混合	混合型	8	39.28(1074/3407) -20.96(1595/2975) 31.00(144/2766) 7.37(75/1334) 27.17(527/749) 14.89(429/611) 10.32(321/529) 6.02(178/459) 
090005	大成货币A	货币型	8	2.25(562/660) 3.40(467/645) 3.51(461/660) 2.47(285/535) 3.20(256/301) 4.44(113/161) 3.62(85/150) 3.76(62/92) 
090006	大成2020生命周期混合	混合型	8	9.79(2466/3407) -6.13(807/2975) -6.63(2001/2766) -8.12(728/1334) 29.97(503/749) 2.22(578/611) 2.94(440/529) -2.24(403/459) 
090007	大成策略回报混合	混合型	8	35.58(1233/3407) -26.88(2093/2975) 28.96(173/2766) 3.65(210/1334) 43.50(356/749) 26.22(257/611) 24.19(120/529) 2.02(317/459) 
090009	大成行业轮动混合	混合型	8	53.23(462/3407) -27.74(2136/2975) 25.49(250/2766) -7.45(711/1334) 29.46(507/749) 35.70(118/611) 3.54(431/529) 3.54(258/459) 
090010	大成中证红利指数A	股票指数	8	19.54(645/730) -13.79(34/571) 26.26(80/489) -4.49(90/433) 25.29(89/266) 51.59(72/233) -7.54(125/187) 7.20(65/140) 
090011	大成核心双动力混合	混合型	8	39.78(1041/3407) -23.79(1863/2975) 10.28(820/2766) -2.82(602/1334) 41.45(381/749) 25.86(262/611) 14.71(244/529) 3.85(249/459) 
090012	大成深证成长40ETF联接	联接基金	8	55.33(43/730) -39.30(556/571) 12.41(259/489) -18.04(340/433) 45.85(30/266) 1.69(232/233) 2.53(64/187) 0.67(112/140) 
090013	大成竞争优势混合	混合型	8	7.99(2588/3407) -31.19(2304/2975) 38.06(67/2766) 1.06(459/1334) 46.31(321/749) 30.32(189/611) 0.67(465/529) 1.96(319/459) 
090015	大成内需增长混合A	混合型	8	49.01(607/3407) -24.04(1882/2975) 21.85(338/2766) -15.86(959/1334) 73.25(77/749) 36.03(111/611) 25.73(106/529) 8.10(128/459) 
090016	大成消费主题混合	混合型	8	43.72(844/3407) -18.79(1431/2975) 3.56(1593/2766) -42.42(1329/1334) 42.03(376/749) 17.82(384/611) 8.64(353/529) 1.01(338/459) 
090017	大成可转债增强债券	债券型	8	15.42(112/2110) -13.06(1189/1542) -0.44(897/1334) -21.77(645/650) -16.86(562/572) 79.80(12/494) -4.15(310/336) 2.99(205/230) 
090018	大成新锐产业混合	混合型	7	47.43(675/3407) -19.00(1450/2975) -1.06(1882/2766) 9.10(51/1334) 24.88(555/749) 27.87(238/611) 35.84(45/529) 
090019	大成景恒混合A	混合型	7	39.02(1082/3407) -2.30(624/2975) 0.10(109/114) -1.57(70/86) 7.12(42/46) 28.64(4/39) -0.90(23/24) 
090020	大成健康产业混合	混合型	7	36.08(1205/3407) -31.64(2315/2975) 15.33(538/2766) -27.09(1234/1334) 26.81(532/749) -7.01(606/611) 6.14(399/529) 
090022	大成现金增利货币A	货币型	7	2.33(522/660) 3.55(366/645) 3.74(342/660) 2.60(210/535) 3.70(142/301) 4.65(88/161) 3.92(60/150) 
091005	大成货币B	货币型	8	2.49(387/660) 3.65(295/645) 3.75(337/660) 2.72(129/535) 3.45(216/301) 4.69(86/161) 3.86(69/150) 4.01(50/92) 
091022	大成现金增利货币B	货币型	7	2.57(304/660) 3.79(189/645) 3.99(169/660) 2.85(67/535) 3.95(63/301) 4.90(49/161) 4.17(30/150) 
092002	大成债券C	债券型	8	4.59(737/2110) 9.73(47/1542) 1.54(642/1334) 0.32(392/650) 11.09(285/572) 31.48(73/494) 0.57(171/336) 4.47(189/230) 
096001	大成标普500等权重指数	QDII-指数	8	26.94(70/276) -4.03(88/241) 9.04(111/212) 18.19(10/126) 2.35(37/111) 11.92(22/101) 27.26(7/72) 13.82(21/51) 
100016	富国天源沪港深平衡混合	混合型	8	39.61(1049/3407) -29.54(2226/2975) 36.72(70/2766) -20.90(1098/1334) 72.41(83/749) 15.47(421/611) 20.17(168/529) 4.37(232/459) 
100018	富国天利增长债券	债券型	8	7.09(386/2110) 7.45(232/1542) 0.88(760/1334) 2.91(99/650) 11.16(274/572) 15.80(255/494) -1.54(264/336) 9.75(40/230) 
100020	富国天益价值混合	混合型	8	57.89(333/3407) -21.44(1635/2975) 33.77(100/2766) -13.12(873/1334) 42.91(362/749) 20.87(333/611) 6.47(394/529) 5.91(182/459) 
100022	富国天瑞强势混合	混合型	8	42.03(932/3407) -26.50(2073/2975) 35.22(87/2766) -4.41(635/1334) 41.12(389/749) 16.31(407/611) 8.77(348/529) 13.01(41/459) 
100025	富国天时货币A	货币型	8	2.38(493/660) 3.50(401/645) 3.41(485/660) 2.46(289/535) 3.85(104/301) 4.30(126/161) 3.55(90/150) 4.01(49/92) 
100026	富国天合稳健优选混合	混合型	8	46.15(726/3407) -20.00(1522/2975) 25.29(255/2766) -10.84(814/1334) 71.48(90/749) 24.40(281/611) 33.15(59/529) 6.00(179/459) 
100028	富国天时货币B	货币型	8	2.62(254/660) 3.75(215/645) 3.66(392/660) 2.71(135/535) 4.13(29/301) 4.55(99/161) 3.80(76/150) 4.26(25/92) 
100029	富国天成红利混合	混合型	8	43.39(864/3407) -23.22(1804/2975) 13.36(645/2766) -11.90(846/1334) 47.28(305/749) 17.70(386/611) 21.97(142/529) 7.72(137/459) 
100032	富国中证红利指数增强A	股票指数	8	20.58(632/730) -16.35(50/571) 23.24(114/489) -1.13(48/433) 30.30(72/266) 48.47(95/233) -6.92(121/187) 10.09(41/140) 
100035	富国优化增强债券A/B	债券型	8	12.99(152/2110) -2.71(1066/1542) 7.56(28/1334) -2.14(537/650) 16.21(103/572) 23.35(129/494) 4.78(22/336) 5.45(173/230) 
100037	富国优化增强债券C	债券型	8	12.46(159/2110) -3.13(1078/1542) 7.19(32/1334) -2.60(548/650) 15.83(109/572) 22.75(138/494) 4.46(28/336) 4.99(180/230) 
100038	富国沪深300指数增强	股票指数	8	39.05(252/730) -16.94(60/571) 27.08(74/489) -5.01(100/433) 20.89(110/266) 55.39(51/233) -8.50(139/187) 12.64(23/140) 
100039	富国通胀通缩主题轮动混合	混合型	8	65.97(164/3407) -15.74(1199/2975) 15.99(519/2766) -20.08(1074/1334) 53.91(241/749) 34.09(136/611) 5.54(402/529) 0.61(353/459) 
100050	富国全球债券(QDII)	QDII	8	7.90(208/276) 2.44(28/241) -1.30(160/212) 10.88(33/126) 3.07(35/111) -0.11(63/101) -6.80(59/72) 6.06(35/51) 
100051	富国可转债A	债券型	8	25.42(39/2110) -16.01(1193/1542) 10.22(12/1334) -12.12(624/650) 12.15(219/572) 80.00(11/494) -10.36(328/336) 1.70(219/230) 
100053	富国上证指数ETF联接	联接基金	8	28.93(477/730) -20.03(130/571) 7.71(295/489) -9.39(189/433) 7.33(171/266) 53.38(62/233) -3.69(81/187) 5.58(74/140) 
100055	富国全球科技互联网(QDII)	QDII	8	30.08(43/276) -13.98(152/241) 25.00(50/212) 3.56(82/126) 0.79(43/111) -9.29(88/101) 18.77(17/72) 13.73(23/51) 
100056	富国低碳环保混合	混合型	8	30.23(1447/3407) -32.00(2324/2975) 33.20(110/2766) -28.67(1262/1334) 163.06(2/749) 0.17(589/611) 29.69(78/529) 2.63(294/459) 
100058	富国产业债券A	债券型	8	6.63(424/2110) 6.93(325/1542) 2.28(447/1334) 0.54(355/650) 9.37(369/572) 15.04(275/494) 0.90(154/336) 9.78(39/230) 
100060	富国高新技术产业混合	混合型	7	80.30(38/3407) -24.40(1909/2975) 23.28(303/2766) -25.86(1215/1334) 42.53(368/749) 33.05(156/611) 41.73(21/529) 
100061	富国中国中小盘混合	QDII	7	19.53(111/276) -13.43(147/241) 28.74(38/212) -1.44(101/126) 6.91(23/111) 8.18(30/101) 39.11(2/72) 
100066	富国纯债债券发起A/B	债券型	7	4.87(649/2110) 7.70(183/1542) 1.77(578/1334) 2.32(134/650) 8.39(413/572) 8.07(439/494) 0.32(184/336) 
100068	富国纯债债券发起C	债券型	7	4.49(764/2110) 7.25(263/1542) 1.09(729/1334) 1.93(174/650) 8.00(437/572) 7.59(451/494) 0.01(195/336) 
100072	富国强回报定开债A/B	定开债券	6	8.06(25/799) 9.66(17/591) 1.51(192/473) 4.57(17/187) 13.21(33/148) 15.11(26/116) 
100073	富国强回报定开债C	定开债券	6	7.65(33/799) 9.03(30/591) 1.08(226/473) 3.94(29/187) 12.48(40/148) 14.28(33/116) 
110001	易方达平稳增长混合	混合型	8	39.81(1040/3407) -17.52(1328/2975) 19.76(392/2766) -11.24(827/1334) 62.16(155/749) 19.52(348/611) 17.69(197/529) 1.19(334/459) 
110002	易方达策略成长混合	混合型	8	41.48(961/3407) -32.18(2332/2975) 17.44(469/2766) -35.09(1312/1334) 24.14(561/749) 13.86(449/611) 21.27(151/529) 5.34(198/459) 
110003	易方达上证50指数A	股票指数	8	51.11(66/730) -16.65(54/571) 41.29(18/489) -0.75(43/433) 3.81(200/266) 60.94(29/233) -11.35(164/187) 14.73(14/140) 
110005	易方达积极成长混合	混合型	8	40.23(1014/3407) -31.51(2311/2975) 19.87(384/2766) -4.11(627/1334) 24.58(558/749) -0.43(593/611) 18.17(189/529) 2.87(287/459) 
110006	易方达货币A	货币型	8	2.27(546/660) 3.00(611/645) 3.45(477/660) 2.44(305/535) 3.12(263/301) 4.83(58/161) 4.16(31/150) 4.22(29/92) 
110007	易方达稳健收益债券A	债券型	8	14.94(123/2110) 1.32(919/1542) 4.55(110/1334) 1.98(170/650) 20.59(50/572) 29.96(81/494) 0.41(179/336) 13.66(8/230) 
110008	易方达稳健收益债券B	债券型	8	15.27(117/2110) 1.60(904/1542) 4.86(87/1334) 2.31(136/650) 20.78(48/572) 30.53(77/494) 0.83(160/336) 13.94(6/230) 
110009	易方达价值精选混合	混合型	8	43.67(847/3407) -23.67(1852/2975) 19.10(414/2766) -21.68(1118/1334) 73.19(79/749) 9.91(503/611) -4.11(500/529) 7.15(155/459) 
110010	易方达价值成长混合	混合型	8	42.09(929/3407) -27.50(2125/2975) 29.78(158/2766) -25.95(1216/1334) 67.65(118/749) 0.13(590/611) 16.53(212/529) 0.94(340/459) 
110011	易方达中小盘混合	混合型	8	65.76(167/3407) -14.30(1114/2975) 46.82(38/2766) 8.30(59/1334) 25.79(541/749) 31.43(173/611) 9.61(335/529) 5.25(199/459) 
110012	易方达科汇灵活配置混合	混合型	8	35.78(1218/3407) -19.16(1464/2975) 17.84(449/2766) -24.80(1185/1334) 43.60(355/749) 6.67(546/611) 25.65(107/529) 5.20(208/459) 
110013	易方达科翔混合	混合型	8	60.73(262/3407) -25.49(1989/2975) 25.21(258/2766) -14.96(934/1334) 90.96(29/749) 18.52(370/611) 23.70(123/529) 4.70(221/459) 
110015	易方达行业领先混合	混合型	8	62.93(208/3407) -25.26(1974/2975) 42.10(50/2766) -19.95(1071/1334) 68.26(113/749) 1.05(587/611) 29.07(83/529) 4.66(222/459) 
110016	易方达货币B	货币型	8	2.52(355/660) 3.24(546/645) 3.70(367/660) 2.69(155/535) 3.37(231/301) 5.09(22/161) 4.41(8/150) 4.47(5/92) 
110017	易方达增强回报债券A	债券型	8	15.45(110/2110) 0.33(956/1542) 6.68(41/1334) 1.16(271/650) 17.38(85/572) 26.37(98/494) 1.97(94/336) 9.74(42/230) 
110018	易方达增强回报债券B	债券型	8	15.09(120/2110) -0.08(975/1542) 6.14(51/1334) 0.79(327/650) 16.87(93/572) 25.83(102/494) 1.54(112/336) 9.25(57/230) 
110019	易方达深证100ETF联接A	联接基金	8	53.30(52/730) -32.17(468/571) 25.68(89/489) -13.72(256/433) 21.79(106/266) 33.01(155/233) -3.19(77/187) 2.39(97/140) 
110020	易方达沪深300ETF联接A	联接基金	8	35.81(331/730) -22.20(177/571) 22.63(120/489) -8.04(169/433) 6.73(181/266) 50.93(79/233) -5.80(106/187) 8.27(57/140) 
110021	易方达上证中盘ETF联接A	联接基金	8	27.62(504/730) -20.17(132/571) 13.60(241/489) -12.46(233/433) 11.45(153/266) 50.46(83/233) 3.19(62/187) 3.56(89/140) 
110022	易方达消费行业股票	股票型	8	71.36(37/1428) -23.47(341/1080) 64.97(2/878) 7.21(11/585) 26.85(131/386) 8.46(236/261) 17.40(27/210) -2.28(147/157) 
110023	易方达医疗保健行业混合	混合型	8	58.30(321/3407) -14.40(1117/2975) 27.45(212/2766) -24.69(1183/1334) 34.26(451/749) -2.02(600/611) 34.48(51/529) 10.89(78/459) 
110025	易方达资源行业混合	混合型	8	10.01(2445/3407) -32.61(2347/2975) 20.54(368/2766) 13.63(20/1334) 0.72(732/749) 28.92(209/611) -28.73(529/529) -0.65(377/459) 
110026	易方达创业板ETF联接A	联接基金	8	40.36(215/730) -26.10(316/571) -10.82(449/489) -24.29(400/433) 51.62(16/266) 10.98(210/233) 71.42(3/187) -1.21(127/140) 
110027	易方达安心回报债券A	债券型	8	20.87(58/2110) -6.66(1143/1542) 11.75(6/1334) -5.88(599/650) 29.32(6/572) 77.68(15/494) 1.50(114/336) 9.43(48/230) 
110028	易方达安心回报债券B	债券型	8	20.34(62/2110) -6.82(1145/1542) 11.31(7/1334) -6.29(603/650) 29.09(7/572) 76.95(17/494) 1.32(124/336) 8.95(67/230) 
110029	易方达科讯混合	混合型	8	55.74(385/3407) -29.64(2233/2975) 4.76(1477/2766) -36.00(1314/1334) 95.17(24/749) 4.55(561/611) 51.80(11/529) 5.51(193/459) 
110030	易方达沪深300量化增强	股票指数	7	37.28(301/730) -23.16(214/571) 29.84(46/489) -1.81(50/433) 12.67(147/266) 55.94(50/233) -3.71(82/187) 
110031	易方达恒生国企ETF联接A	QDII-指数	7	13.26(154/276) -5.57(99/241) 16.90(85/212) 4.56(72/126) -14.48(88/111) 12.66(19/101) -6.85(60/72) 
110032	易方达恒生国企ETF联接现汇A	QDII-指数	7	11.45(170/276) -10.12(133/241) 24.09(53/212) -2.08(103/126) -19.44(96/111) 12.28(20/101) -3.97(52/72) 
110033	易方达恒生国企ETF联接现钞A	QDII-指数	7	11.45(170/276) -10.12(133/241) 24.09(53/212) -2.08(103/126) -19.44(96/111) 12.28(20/101) -3.97(52/72) 
110035	易方达双债增强债券A	债券型	8	18.92(72/2110) 1.09(933/1542) 2.97(298/1334) 1.22(263/650) 10.03(342/572) 14.37(287/494) 3.57(43/336) 7.28(122/230) 
110036	易方达双债增强债券C	债券型	8	18.77(74/2110) 0.72(943/1542) 2.46(401/1334) 0.91(308/650) 10.13(336/572) 13.32(309/494) 3.40(47/336) 6.69(139/230) 
110037	易方达纯债债券A	债券型	7	5.24(578/2110) 7.55(213/1542) 2.71(342/1334) 0.47(367/650) 11.51(250/572) 6.93(463/494) 0.74(165/336) 
110038	易方达纯债债券C	债券型	7	4.79(671/2110) 7.20(280/1542) 2.05(499/1334) -0.05(434/650) 11.21(269/572) 6.65(466/494) 0.36(181/336) 
110050	易方达月月利理财债券A	理财型	7	2.60(42/45) 3.77(46/51) 4.17(15/62) 3.12(7/48) 4.64(7/49) 5.74(6/67) 4.68(8/57) 
110051	易方达月月利理财债券B	理财型	7	2.90(18/45) 4.08(30/51) 4.47(5/62) 3.42(1/48) 4.94(3/49) 6.05(3/67) 4.75(5/57) 
112002	易方达策略成长二号混合	混合型	8	41.89(945/3407) -32.21(2334/2975) 17.68(458/2766) -32.63(1302/1334) 22.98(567/749) 14.65(437/611) 20.72(159/529) 5.68(187/459) 
118001	易方达亚洲精选股票	QDII	8	23.87(86/276) -19.19(184/241) 38.30(11/212) -7.70(119/126) 0.13(49/111) -0.63(67/101) -10.26(63/72) 14.90(17/51) 
118002	易方达标普消费品指数A	QDII-指数	7	27.72(60/276) -9.00(129/241) 26.67(48/212) 3.65(80/126) 0.66(45/111) -3.82(79/101) 31.51(3/72) 
121001	国投瑞银融华债券	混合型	8	5.07(2765/3407) -13.64(1077/2975) 1.56(1766/2766) 4.01(179/1334) 20.41(592/749) 20.33(341/611) 12.12(294/529) 1.71(324/459) 
121002	国投瑞银景气行业混合	混合型	8	44.13(820/3407) -13.01(1058/2975) 1.69(1762/2766) -11.84(843/1334) 31.63(484/749) 16.63(402/611) 10.89(313/529) 4.73(219/459) 
121003	国投瑞银核心企业混合	混合型	8	45.64(745/3407) -16.04(1226/2975) 3.21(1624/2766) -31.97(1296/1334) 19.16(606/749) 28.09(229/611) 1.65(455/529) 1.82(323/459) 
121005	国投瑞银创新动力混合	混合型	8	48.85(614/3407) -17.15(1301/2975) 4.62(1495/2766) -3.86(624/1334) 33.77(453/749) 15.89(411/611) 7.50(378/529) 3.00(282/459) 
121006	国投瑞银稳健增长混合	混合型	8	43.86(835/3407) -13.57(1072/2975) 5.47(1396/2766) -4.48(637/1334) 55.46(223/749) 12.65(465/611) 5.40(404/529) 14.25(34/459) 
121008	国投瑞银成长优选混合	混合型	8	54.45(424/3407) -25.02(1955/2975) 6.77(1226/2766) -19.55(1062/1334) 35.40(443/749) 27.41(244/611) 7.86(367/529) 3.96(245/459) 
121009	国投瑞银稳定增利债券	债券型	8	8.59(309/2110) 3.06(826/1542) 1.56(638/1334) 0.72(340/650) 10.88(300/572) 25.17(109/494) -0.92(240/336) 7.86(97/230) 
121010	国投瑞银瑞源灵活配置混合	混合型	8	36.27(1201/3407) -4.26(721/2975) 5.69(1370/2766) 4.41(3/86) 11.13(37/46) 18.15(15/39) 3.32(7/24) 3.20(13/16) 
121011	国投瑞银货币A	货币型	8	2.47(412/660) 3.53(378/645) 3.64(414/660) 2.42(313/535) 3.23(254/301) 4.45(111/161) 3.91(64/150) 4.10(40/92) 
121012	国投瑞银优化增强债券A/B	债券型	8	6.11(467/2110) 8.12(130/1542) 3.64(179/1334) 1.10(283/650) 16.96(92/572) 31.96(69/494) 1.96(95/336) 6.58(143/230) 
128011	国投瑞银货币B	货币型	8	2.72(156/660) 3.78(196/645) 3.88(251/660) 2.66(173/535) 3.48(208/301) 4.70(82/161) 4.16(33/150) 4.35(14/92) 
128112	国投瑞银优化增强债券C	债券型	8	5.72(504/2110) 7.93(155/1542) 3.45(205/1334) 0.65(344/650) 16.57(97/572) 31.28(74/494) 1.48(116/336) 6.19(151/230) 
150005	银河银富货币A	货币型	8	2.45(432/660) 3.23(552/645) 3.57(444/660) 2.22(357/535) 3.28(248/301) 5.08(26/161) 3.77(78/150) 4.06(45/92) 
150008	瑞和小康	固定收益	8	41.91(96/217) -22.29(116/232) 23.66(49/250) -7.79(141/255) 14.14(18/193) 37.18(34/92) -8.71(47/65) 12.92(3/23) 
150009	瑞和远见	分级杠杆	8	47.60(87/217) -19.53(115/232) 28.71(41/250) -2.18(134/255) 0.29(78/193) 62.42(19/92) -6.30(45/65) 2.60(14/23) 
150012	国联安双禧A中证100指数	固定收益	8	4.88(159/217) 4.60(63/232) 4.83(131/250) 5.29(44/255) 5.85(56/193) 6.21(73/92) 6.11(35/65) 5.28(12/23) 
150013	国联安双禧B中证100指数	分级杠杆	8	65.65(70/217) -31.80(125/232) 43.57(18/250) -11.79(147/255) -6.59(82/193) 100.61(5/92) -27.26(57/65) 16.26(1/23) 
150015	银河银富货币B	货币型	8	2.70(179/660) 3.48(420/645) 3.81(300/660) 2.47(287/535) 3.53(197/301) 5.33(8/161) 4.01(51/150) 4.30(18/92) 
150016	兴全合润分级混合A	固定收益	8	21.12(2/2) -12.17(2/4) 13.86(3/4) -14.23(3/4) 87.34(2/4) 34.35(2/4) 0.00(4/4) 0.00(4/4) 
150017	兴全合润分级混合B	分级杠杆	8	93.33(1/2) -32.13(3/4) 35.93(1/4) -3.01(2/4) 87.34(1/4) 40.38(1/4) 59.21(1/4) 5.24(2/4) 
150018	银华稳进	固定收益	8	4.50(188/217) 4.50(94/232) 4.50(150/250) 4.45(127/255) 5.80(60/193) 6.00(75/92) 6.00(38/65) 6.45(10/23) 
150019	银华锐进	分级杠杆	8	164.96(9/217) -63.98(181/232) 47.61(13/250) -33.13(196/255) 41.32(6/193) 89.35(8/92) -24.34(56/65) -5.62(16/23) 
150022	申万菱信深证成指分级收益	固定收益	8	41.26(97/217) -26.66(118/232) 4.67(138/250) 4.43(129/255) 5.87(55/193) 11.29(40/92) 0.71(43/65) 6.26(11/23) 
